published_at,final_text,final_text (tokenize),label
2025-05-02 10:08:02,kaji harap nisa laksana ujung laksana perintah pantau salah atur,"['kaji', 'harap', 'nisa', 'laksana', 'ujung', 'laksana', 'perintah', 'pantau', 'salah', 'atur']",2
2025-05-02 10:07:45,peyiksan,['peyiksan'],2
2025-05-02 10:07:20,asa ilmu,"['asa', 'ilmu']",2
2025-05-02 10:06:25,insya efek jera,"['insya', 'efek', 'jera']",2
2025-05-02 10:05:51,lutfi orangtuanya tunggu umur akutquotlbh parahquotpake,"['lutfi', 'orangtuanya', 'tunggu', 'umur', 'akutquotlbh', 'parahquotpake']",2
2025-05-02 10:05:50,keren,['keren'],1
2025-05-02 10:04:12,,[],1
2025-05-02 10:01:20,siksa bentuk diaiplinprogram bagusmaju,"['siksa', 'bentuk', 'diaiplinprogram', 'bagusmaju']",1
2025-05-02 09:57:46,asli takut kecut berani kroyokan sebentar lepas situ gabung gerombol over percaya jago muncul tanda tangan janji ulang sanksi berat bui inget kakak saking hobi manjat gunung kelas mnrt swargi papi suster biarawati guru bidang stella duce tarakanita sepakat indrie asrama syantikara manjur hslnya raportnya signifikan bgttt bodoh malas bljr prioritas hobi ssdh quotaman rumahquot kapok trauma hobi jarak kilo situ nz meni tetep suka mudik jogja donkjd inget kalimat swargi asrama syantikara quotkapok indquot,"['asli', 'takut', 'kecut', 'berani', 'kroyokan', 'sebentar', 'lepas', 'situ', 'gabung', 'gerombol', 'over', 'percaya', 'jago', 'muncul', 'tanda', 'tangan', 'janji', 'ulang', 'sanksi', 'berat', 'bui', 'inget', 'kakak', 'saking', 'hobi', 'manjat', 'gunung', 'kelas', 'mnrt', 'swargi', 'papi', 'suster', 'biarawati', 'guru', 'bidang', 'stella', 'duce', 'tarakanita', 'sepakat', 'indrie', 'asrama', 'syantikara', 'manjur', 'hslnya', 'raportnya', 'signifikan', 'bgttt', 'bodoh', 'malas', 'bljr', 'prioritas', 'hobi', 'ssdh', 'quotaman', 'rumahquot', 'kapok', 'trauma', 'hobi', 'jarak', 'kilo', 'situ', 'nz', 'meni', 'tetep', 'suka', 'mudik', 'jogja', 'donkjd', 'inget', 'kalimat', 'swargi', 'asrama', 'syantikara', 'quotkapok', 'indquot']",1
2025-05-02 09:50:30,cocok pesantren,"['cocok', 'pesantren']",3
2025-05-02 09:47:01,lapang malam bayak kumpulkumpul umur,"['lapang', 'malam', 'bayak', 'kumpulkumpul', 'umur']",2
2025-05-02 09:30:50,gembleng,['gembleng'],2
2025-05-02 09:23:17,biyar biyar harga buang buang serius,"['biyar', 'biyar', 'harga', 'buang', 'buang', 'serius']",1
2025-05-02 09:14:53,senengane kaji kajiansampah sampah,"['senengane', 'kaji', 'kajiansampah', 'sampah']",2
2025-05-02 09:13:26,semngat jen semngat baoa,"['semngat', 'jen', 'semngat', 'baoa']",2
2025-05-02 09:07:28,kaji amplop snack siang malam,"['kaji', 'amplop', 'snack', 'siang', 'malam']",2
2025-05-02 08:52:18,pesantren,['pesantren'],2
2025-05-02 08:43:12,abdul muti tri opoooo,"['abdul', 'muti', 'tri', 'opoooo']",2
2025-05-02 08:40:01,cocok kasihan kena obat hidup kena obat begal cek indramayu begal,"['cocok', 'kasihan', 'kena', 'obat', 'hidup', 'kena', 'obat', 'begal', 'cek', 'indramayu', 'begal']",1
2025-05-02 08:35:51,atur kaji,"['atur', 'kaji']",1
2025-05-02 08:35:38,purwakarta terima purwakarta,"['purwakarta', 'terima', 'purwakarta']",2
2025-05-02 08:34:27,kaji kaji kaji banyk,"['kaji', 'kaji', 'kaji', 'banyk']",2
2025-05-02 08:33:49,malaysia panggil latih khidmat plkn malaysia fokus kaum libat,"['malaysia', 'panggil', 'latih', 'khidmat', 'plkn', 'malaysia', 'fokus', 'kaum', 'libat']",2
2025-05-02 08:31:42,super mantapsangat rubah perilaku bauk,"['super', 'mantapsangat', 'rubah', 'perilaku', 'bauk']",1
2025-05-02 08:27:30,klmaan kya asli,"['klmaan', 'kya', 'asli']",3
2025-05-02 08:27:20,jalanin dulutoh positif kaji teknis tugas kait,"['jalanin', 'dulutoh', 'positif', 'kaji', 'teknis', 'tugas', 'kait']",1
2025-05-02 08:14:52,mantap tiru,"['mantap', 'tiru']",1
2025-05-02 08:06:55,keren,['keren'],1
2025-05-02 08:03:38,campur atur mun nyerenteng saha nahdatul ulama rek nahanquot,"['campur', 'atur', 'mun', 'nyerenteng', 'saha', 'nahdatul', 'ulama', 'rek', 'nahanquot']",1
2025-05-02 08:02:49,bijak,['bijak'],1
2025-05-02 08:02:43,dedikasi jls guru silat jago,"['dedikasi', 'jls', 'guru', 'silat', 'jago']",1
2025-05-02 08:00:27,r,['r'],2
2025-05-02 07:55:39,,[],1
2025-05-02 07:49:54,ganggu raja raja hati duduk kursi empuk,"['ganggu', 'raja', 'raja', 'hati', 'duduk', 'kursi', 'empuk']",1
2025-05-02 07:49:24,gagal,['gagal'],1
2025-05-02 07:48:23,udang batu,"['udang', 'batu']",1
2025-05-02 07:48:19,kaji haloooo gilir inovasi kaji kaji smapai monyet telur kaji selsai,"['kaji', 'haloooo', 'gilir', 'inovasi', 'kaji', 'kaji', 'smapai', 'monyet', 'telur', 'kaji', 'selsai']",2
2025-05-02 07:47:32,mantap insyaallah sukses bentuk,"['mantap', 'insyaallah', 'sukses', 'bentuk']",1
2025-05-02 07:45:06,satsetga padti terlambatorang dangkal,"['satsetga', 'padti', 'terlambatorang', 'dangkal']",1
2025-05-02 07:43:16,masyaalloh titip susah atur salah gaul dllke,"['masyaalloh', 'titip', 'susah', 'atur', 'salah', 'gaul', 'dllke']",1
2025-05-02 07:34:42,baca setujuanak susah atur kembalikn waras minggu lagikarna siplin etika pakta kota kampung samajadi nyinyir buta,"['baca', 'setujuanak', 'susah', 'atur', 'kembalikn', 'waras', 'minggu', 'lagikarna', 'siplin', 'etika', 'pakta', 'kota', 'kampung', 'samajadi', 'nyinyir', 'buta']",1
2025-05-02 07:30:37,putus pakapa titip situ,"['putus', 'pakapa', 'titip', 'situ']",2
2025-05-02 07:29:23,cocok poaitif gera,"['cocok', 'poaitif', 'gera']",1
2025-05-02 07:28:58,kontra kontra politik doank masyrakat bijak hidup hidup prabu siliwangi lahir,"['kontra', 'kontra', 'politik', 'doank', 'masyrakat', 'bijak', 'hidup', 'hidup', 'prabu', 'siliwangi', 'lahir']",1
2025-05-02 07:21:51,tumbuh jiwa penjara,"['tumbuh', 'jiwa', 'penjara']",1
2025-05-02 07:21:41,lantas bunguntuk quotnakalquot pasal anu anu paham pasalini bagus hatur terima kasih,"['lantas', 'bunguntuk', 'quotnakalquot', 'pasal', 'anu', 'anu', 'paham', 'pasalini', 'bagus', 'hatur', 'terima', 'kasih']",1
2025-05-02 07:21:20,manfaatnyalalu koordinasi tri blom koordinasi inovasi iyah formalitas rangkul manfaat,"['manfaatnyalalu', 'koordinasi', 'tri', 'blom', 'koordinasi', 'inovasi', 'iyah', 'formalitas', 'rangkul', 'manfaat']",1
2025-05-02 07:20:03,artis korea cibir gara tampil cantik cewek simpul,"['artis', 'korea', 'cibir', 'gara', 'tampil', 'cantik', 'cewek', 'simpul']",2
2025-05-02 07:13:36,sebel kontra pemahamanya takut takut bla bla bla batas kenal halextreem dididiksecara khisus takut suruh perang bentuk pinter kebelinger takut kait denganmasalalu lainlain weuhh cengeng,"['sebel', 'kontra', 'pemahamanya', 'takut', 'takut', 'bla', 'bla', 'bla', 'batas', 'kenal', 'halextreem', 'dididiksecara', 'khisus', 'takut', 'suruh', 'perang', 'bentuk', 'pinter', 'kebelinger', 'takut', 'kait', 'denganmasalalu', 'lainlain', 'weuhh', 'cengeng']",1
2025-05-02 07:13:09,mantap progrem aingklo jngn organisasi organisasi pwi ls front bela islam organisasi organisasi kebnyakan,"['mantap', 'progrem', 'aingklo', 'jngn', 'organisasi', 'organisasi', 'pwi', 'ls', 'front', 'bela', 'islam', 'organisasi', 'organisasi', 'kebnyakan']",1
2025-05-02 07:13:00,bamyak maju,"['bamyak', 'maju']",1
2025-05-04 18:48:13,takwa taqwa kumpulkumpul halhal negatif jalur mikir ngurusin,"['takwa', 'taqwa', 'kumpulkumpul', 'halhal', 'negatif', 'jalur', 'mikir', 'ngurusin']",1
2025-05-04 17:01:53,bagus kategori,"['bagus', 'kategori']",2
2025-05-04 14:19:20,haru,['haru'],2
2025-05-04 12:40:45,bekal raka nyinyir,"['bekal', 'raka', 'nyinyir']",1
2025-05-04 12:39:08,sayang ikutin,"['sayang', 'ikutin']",1
2025-05-04 12:25:03,judul istimewa hebat alhamdulillah sukses,"['judul', 'istimewa', 'hebat', 'alhamdulillah', 'sukses']",1
2025-05-04 12:11:45,rokok serah koramil koramil suruh nyapu nge pel bersihin kaca bersihin kamar mandi selesai enak koramil enak alhamdulillah keren,"['rokok', 'serah', 'koramil', 'koramil', 'suruh', 'nyapu', 'nge', 'pel', 'bersihin', 'kaca', 'bersihin', 'kamar', 'mandi', 'selesai', 'enak', 'koramil', 'enak', 'alhamdulillah', 'keren']",1
2025-05-04 11:43:48,slta proses terima semcm dampak sungguh sikap,"['slta', 'proses', 'terima', 'semcm', 'dampak', 'sungguh', 'sikap']",1
2025-05-04 11:40:17,sat setprogram,"['sat', 'setprogram']",1
2025-05-04 11:38:57,menbina baja milik jiwa korsa quotagar kelah serang rameramequot asiiik seru hebat,"['menbina', 'baja', 'milik', 'jiwa', 'korsa', 'quotagar', 'kelah', 'serang', 'rameramequot', 'asiiik', 'seru', 'hebat']",3
2025-05-04 11:30:41,mulia salah gaul kader mimpin,"['mulia', 'salah', 'gaul', 'kader', 'mimpin']",1
2025-05-04 11:27:52,keren keren,"['keren', 'keren']",1
2025-05-04 11:13:17,untk,['untk'],1
2025-05-04 11:13:13,parah baca iqro,"['parah', 'baca', 'iqro']",2
2025-05-04 10:56:34,kendala batukpilek tular langkah,"['kendala', 'batukpilek', 'tular', 'langkah']",2
2025-05-04 10:52:56,elemen negeri bahu bahu terima kasih,"['elemen', 'negeri', 'bahu', 'bahu', 'terima', 'kasih']",1
2025-05-04 10:38:14,bogor mantap mantul,"['bogor', 'mantap', 'mantul']",1
2025-05-04 09:22:39,komunis suka latih,"['komunis', 'suka', 'latih']",1
2025-05-04 09:07:15,kabupaten kota purwakarta salah tunggu aksi tanding nyinyir,"['kabupaten', 'kota', 'purwakarta', 'salah', 'tunggu', 'aksi', 'tanding', 'nyinyir']",2
2025-05-04 08:17:49,,[],2
2025-05-04 08:16:49,terimakasih inews berita sungguh informatifbagaimana timbul sikap moral akademis rohani pantau psikologisnyakeren komplit,"['terimakasih', 'inews', 'berita', 'sungguh', 'informatifbagaimana', 'timbul', 'sikap', 'moral', 'akademis', 'rohani', 'pantau', 'psikologisnyakeren', 'komplit']",1
2025-05-04 08:15:12,latih tangan bimbing indonesiabrapo,"['latih', 'tangan', 'bimbing', 'indonesiabrapo']",1
2025-05-04 08:13:36,cocok ganti gibran,"['cocok', 'ganti', 'gibran']",2
2025-05-04 08:06:04,praktik,['praktik'],2
2025-05-04 08:03:41,mantap melempem tindak kacau,"['mantap', 'melempem', 'tindak', 'kacau']",1
2025-05-04 08:00:27,assalamualaikum mensuport acara salam salam bengkulu hadir,"['assalamualaikum', 'mensuport', 'acara', 'salam', 'salam', 'bengkulu', 'hadir']",2
2025-05-04 07:41:48,depa maju jasmani,"['depa', 'maju', 'jasmani']",1
2025-05-04 07:41:23,fenomenal in amazing,"['fenomenal', 'in', 'amazing']",1
2025-05-04 07:35:14,takut niat bangun adab revolusi buang sampah sampah ringkas rapi resik rawat rajin senyum salam terima kasih revolusi,"['takut', 'niat', 'bangun', 'adab', 'revolusi', 'buang', 'sampah', 'sampah', 'ringkas', 'rapi', 'resik', 'rawat', 'rajin', 'senyum', 'salam', 'terima', 'kasih', 'revolusi']",1
2025-05-04 07:26:24,cerdas saluttt,"['cerdas', 'saluttt']",1
2025-05-04 07:22:39,sungguh bahagia hebat,"['sungguh', 'bahagia', 'hebat']",1
2025-05-04 07:09:17,cerdas gaspolsaya provinsi catat,"['cerdas', 'gaspolsaya', 'provinsi', 'catat']",1
2025-05-04 07:07:07,besok mantap,"['besok', 'mantap']",1
2025-05-04 07:06:40,praktisi tanding praktisi kaji tindak cerdas tiada lawan samayg adakan debat praktisi cerdas,"['praktisi', 'tanding', 'praktisi', 'kaji', 'tindak', 'cerdas', 'tiada', 'lawan', 'samayg', 'adakan', 'debat', 'praktisi', 'cerdas']",1
2025-05-04 06:37:23,tenang was marah,"['tenang', 'was', 'marah']",1
2025-05-04 06:31:24,situ bakti,"['situ', 'bakti']",1
2025-05-04 06:23:57,pie kabare,"['pie', 'kabare']",2
2025-05-04 06:01:47,ok mantap,"['ok', 'mantap']",2
2025-05-04 05:58:14,q benci komplain mlulu,"['q', 'benci', 'komplain', 'mlulu']",2
2025-05-04 05:56:02,hadir mulyadikami penuhgass manfaat,"['hadir', 'mulyadikami', 'penuhgass', 'manfaat']",1
2025-05-04 05:54:25,benarbenar cinta rakyatnyaberuntungnya,"['benarbenar', 'cinta', 'rakyatnyaberuntungnya']",1
2025-05-04 05:48:16,jngn biarin tegur erti,"['jngn', 'biarin', 'tegur', 'erti']",1
2025-05-04 05:08:21,bijak tanda bijak,"['bijak', 'tanda', 'bijak']",1
2025-05-04 04:47:59,hai kkb dipapua bunuh dosa,"['hai', 'kkb', 'dipapua', 'bunuh', 'dosa']",2
2025-05-04 04:46:07,tertawa geli anggit pura menang protes bijak gubernue jabarngakak,"['tertawa', 'geli', 'anggit', 'pura', 'menang', 'protes', 'bijak', 'gubernue', 'jabarngakak']",2
2025-05-04 04:12:37,gas mencuntai,"['gas', 'mencuntai']",1
2025-05-04 04:03:19,mantap haru liat sukses kelak dewasa sukses semangat,"['mantap', 'haru', 'liat', 'sukses', 'kelak', 'dewasa', 'sukses', 'semangat']",1
2025-05-04 03:51:39,istimewa istimewa,"['istimewa', 'istimewa']",1
2025-05-04 03:33:46,nyir kritik bekerjadia kocak,"['nyir', 'kritik', 'bekerjadia', 'kocak']",2
2025-05-04 03:26:02,juang emas,"['juang', 'emas']",1
2025-05-04 03:15:05,,[],1
2025-05-04 03:14:31,mulyadikereeen,['mulyadikereeen'],1
2025-05-04 02:55:43,lagu lagu patriot kumandang tanam jiwa bela bela bangsakeraskan lagipak latih duduk tegap gerak he he latih ketrampilan,"['lagu', 'lagu', 'patriot', 'kumandang', 'tanam', 'jiwa', 'bela', 'bela', 'bangsakeraskan', 'lagipak', 'latih', 'duduk', 'tegap', 'gerak', 'he', 'he', 'latih', 'ketrampilan']",1
2025-05-04 02:51:18,usul tingkat lengkap kelas kabupaten bekerjasama kurikulum terap minat daftar kategori titip sesuai tingkat kelas masingmasing,"['usul', 'tingkat', 'lengkap', 'kelas', 'kabupaten', 'bekerjasama', 'kurikulum', 'terap', 'minat', 'daftar', 'kategori', 'titip', 'sesuai', 'tingkat', 'kelas', 'masingmasing']",1
2025-05-04 02:45:15,paham jamin helm buang sampah semabarangan ribut merek bhineka tunggal ika korupsi,"['paham', 'jamin', 'helm', 'buang', 'sampah', 'semabarangan', 'ribut', 'merek', 'bhineka', 'tunggal', 'ika', 'korupsi']",2
2025-05-04 02:38:39,istimewa,['istimewa'],2
2025-05-04 02:37:52,harap kenang istimewa kakak istimewa pulang kerenlahlebih keren acara wisuda tuntut quotmamihquot,"['harap', 'kenang', 'istimewa', 'kakak', 'istimewa', 'pulang', 'kerenlahlebih', 'keren', 'acara', 'wisuda', 'tuntut', 'quotmamihquot']",1
2025-05-04 02:13:38,bagus rubah rubah tidur bangun kumpulkumpul ngerokok malam pagi rajin ibadah sesui jadwal sholat jarang sholat suka sholat bolong arkan aji mandiri manja kerjain nyuci baju piring bersih rapi lainlain pulang ketemu ortumu cium tangan ortumu peluk janji ulang rajin ibadah patuh ortumu pribadi,"['bagus', 'rubah', 'rubah', 'tidur', 'bangun', 'kumpulkumpul', 'ngerokok', 'malam', 'pagi', 'rajin', 'ibadah', 'sesui', 'jadwal', 'sholat', 'jarang', 'sholat', 'suka', 'sholat', 'bolong', 'arkan', 'aji', 'mandiri', 'manja', 'kerjain', 'nyuci', 'baju', 'piring', 'bersih', 'rapi', 'lainlain', 'pulang', 'ketemu', 'ortumu', 'cium', 'tangan', 'ortumu', 'peluk', 'janji', 'ulang', 'rajin', 'ibadah', 'patuh', 'ortumu', 'pribadi']",1
2025-05-04 02:09:46,bogor bagamana rahim pagi tetangga luka,"['bogor', 'bagamana', 'rahim', 'pagi', 'tetangga', 'luka']",2
2025-05-04 02:06:02,mohon buka daftar mandiri minat lepas,"['mohon', 'buka', 'daftar', 'mandiri', 'minat', 'lepas']",1
2025-05-04 02:02:27,manusiawi heran zaman edukasi mlh rusak masarakat,"['manusiawi', 'heran', 'zaman', 'edukasi', 'mlh', 'rusak', 'masarakat']",2
2025-05-04 01:56:07,diancungi jempol mantap,"['diancungi', 'jempol', 'mantap']",1
2025-05-04 01:55:32,ruang nenuju politik cela,"['ruang', 'nenuju', 'politik', 'cela']",1
2025-05-04 01:44:02,rusuh gentar dunia,"['rusuh', 'gentar', 'dunia']",2
2025-05-04 01:41:29,hampara nyinyirin bijak sosialdi tvtv nasionallebih aplikasi ahli gabung hebat nyinyir oh iyayg sipil haloooooo bangga pad kodam siliwangi siliwangi,"['hampara', 'nyinyirin', 'bijak', 'sosialdi', 'tvtv', 'nasionallebih', 'aplikasi', 'ahli', 'gabung', 'hebat', 'nyinyir', 'oh', 'iyayg', 'sipil', 'haloooooo', 'bangga', 'pad', 'kodam', 'siliwangi', 'siliwangi']",1
2025-05-04 01:37:28,keren polri,"['keren', 'polri']",1
2025-05-04 01:31:15,,[],1
2025-05-04 01:30:23,keren mantap,"['keren', 'mantap']",1
2025-05-04 01:11:45,kabupaten cianjur laku kabupaten,"['kabupaten', 'cianjur', 'laku', 'kabupaten']",1
2025-05-04 01:09:52,,[],1
2025-05-04 01:09:45,kritik tindak jlas teriak teriak sosial ngasi tindak,"['kritik', 'tindak', 'jlas', 'teriak', 'teriak', 'sosial', 'ngasi', 'tindak']",2
2025-05-04 00:53:33,tangerang,['tangerang'],1
2025-05-04 00:50:40,maju biarkn nyiyir kebijaknnya teriak numpang tenar,"['maju', 'biarkn', 'nyiyir', 'kebijaknnya', 'teriak', 'numpang', 'tenar']",1
2025-05-04 00:49:33,saing negaranegara,"['saing', 'negaranegara']",1
2025-05-04 00:44:22,kagum,['kagum'],1
2025-05-04 00:40:10,china sistem nyangka temu semangat,"['china', 'sistem', 'nyangka', 'temu', 'semangat']",1
2025-05-04 00:38:58,ok jen salam purwakarta bangga langkah mebijakan purwakarta kabupaten the best,"['ok', 'jen', 'salam', 'purwakarta', 'bangga', 'langkah', 'mebijakan', 'purwakarta', 'kabupaten', 'the', 'best']",1
2025-05-04 00:29:44,,[],1
2025-05-04 00:26:59,kamg abai usaha lemah membuatmenjalakan bijak istimewa,"['kamg', 'abai', 'usaha', 'lemah', 'membuatmenjalakan', 'bijak', 'istimewa']",1
2025-05-04 00:17:03,kritik kemarin salah inovasi maju,"['kritik', 'kemarin', 'salah', 'inovasi', 'maju']",1
2025-05-04 00:11:10,keren,['keren'],1
2025-05-04 00:06:53,insyaallah kriminal raja greatest the best,"['insyaallah', 'kriminal', 'raja', 'greatest', 'the', 'best']",1
2025-05-04 00:00:46,muaak,['muaak'],2
2025-05-04 00:00:11,dengar bakul riil maju terusss kasih kendor,"['dengar', 'bakul', 'riil', 'maju', 'terusss', 'kasih', 'kendor']",1
2025-05-03 23:44:35,bangga,['bangga'],1
2025-05-03 23:40:32,dluar negeri bayar persen ilmu mahal karaktar kuat sopan santun tetangga,"['dluar', 'negeri', 'bayar', 'persen', 'ilmu', 'mahal', 'karaktar', 'kuat', 'sopan', 'santun', 'tetangga']",1
2025-05-03 23:39:56,hade,['hade'],1
2025-05-03 23:37:09,menang ruang bagamana sedih bijak kritisi,"['menang', 'ruang', 'bagamana', 'sedih', 'bijak', 'kritisi']",1
2025-05-03 23:30:11,truus kemari nyiyirin ksih tindak,"['truus', 'kemari', 'nyiyirin', 'ksih', 'tindak']",1
2025-05-03 23:25:11,,[],1
2025-05-03 22:46:05,bimbing tulus,"['bimbing', 'tulus']",1
2025-05-03 22:02:12,,[],1
2025-05-03 21:55:28,the best revolusioner,"['the', 'best', 'revolusioner']",1
2025-05-03 21:35:59,lumayan legah gizi latih perang standar ngajar softly lembut hadap umur orgtua sholat gizi enak susu buah tidur olahraga atur dokter psykolog jam quotitulah alas orgtuanya,"['lumayan', 'legah', 'gizi', 'latih', 'perang', 'standar', 'ngajar', 'softly', 'lembut', 'hadap', 'umur', 'orgtua', 'sholat', 'gizi', 'enak', 'susu', 'buah', 'tidur', 'olahraga', 'atur', 'dokter', 'psykolog', 'jam', 'quotitulah', 'alas', 'orgtuanya']",1
2025-05-03 21:11:36,lapang paham,"['lapang', 'paham']",1
2025-05-03 20:26:51,,[],1
2025-05-03 20:21:28,kemarin prabowo akmil tumbuh nasionalisme cinta guru kesitu paham ngomentar,"['kemarin', 'prabowo', 'akmil', 'tumbuh', 'nasionalisme', 'cinta', 'guru', 'kesitu', 'paham', 'ngomentar']",1
2025-05-03 18:46:39,bangga raya gang gang motor nyaman gank berangkat jam subuh takut berangkat subuh trak motor kumpulkumpul bociltapi aman subuh terima kasih gebrak,"['bangga', 'raya', 'gang', 'gang', 'motor', 'nyaman', 'gank', 'berangkat', 'jam', 'subuh', 'takut', 'berangkat', 'subuh', 'trak', 'motor', 'kumpulkumpul', 'bociltapi', 'aman', 'subuh', 'terima', 'kasih', 'gebrak']",1
2025-05-03 18:06:56,cuap cuap undang bijak,"['cuap', 'cuap', 'undang', 'bijak']",1
2025-05-03 18:04:52,sepi percaya,"['sepi', 'percaya']",3
2025-05-03 18:02:42,penjara palling,"['penjara', 'palling']",1
2025-05-03 17:59:23,semangat,['semangat'],1
2025-05-03 17:33:14,bagus harto abri ds malas blajar bimbing kasih keren,"['bagus', 'harto', 'abri', 'ds', 'malas', 'blajar', 'bimbing', 'kasih', 'keren']",1
2025-05-03 17:28:41,bubar habisin,"['bubar', 'habisin']",2
2025-05-03 17:13:02,,[],2
2025-05-03 17:09:38,super sekaliuumana nyinyir bentuk terima kasih,"['super', 'sekaliuumana', 'nyinyir', 'bentuk', 'terima', 'kasih']",1
2025-05-03 17:06:22,emas,['emas'],1
2025-05-03 17:04:52,cinta,['cinta'],1
2025-05-03 16:32:57,keren sekaliiii laku wujud,"['keren', 'sekaliiii', 'laku', 'wujud']",1
2025-05-03 16:22:10,ayo ikutin keren laku tuk bndel brni orgtuakrn giat giat mantap,"['ayo', 'ikutin', 'keren', 'laku', 'tuk', 'bndel', 'brni', 'orgtuakrn', 'giat', 'giat', 'mantap']",1
2025-05-03 16:21:20,karawang bangga mantap,"['karawang', 'bangga', 'mantap']",1
2025-05-03 16:18:31,keren bnaget berlian istimewa,"['keren', 'bnaget', 'berlian', 'istimewa']",1
2025-05-03 16:14:44,kondisi perilaku dilatihtapi tetapquotbroken homequotgimana bukanquot fasilitasquot malas,"['kondisi', 'perilaku', 'dilatihtapi', 'tetapquotbroken', 'homequotgimana', 'bukanquot', 'fasilitasquot', 'malas']",1
2025-05-03 16:07:33,bayangin asa susah atur energi biat energi bar kaum bayang,"['bayangin', 'asa', 'susah', 'atur', 'energi', 'biat', 'energi', 'bar', 'kaum', 'bayang']",1
2025-05-03 16:04:22,mantap nyinyir,"['mantap', 'nyinyir']",1
2025-05-03 16:00:33,,[],1
2025-05-03 15:55:26,seko lapor polisi kriminalisasi guruguru keras lapor polisi serba repot rasi ngelunjak,"['seko', 'lapor', 'polisi', 'kriminalisasi', 'guruguru', 'keras', 'lapor', 'polisi', 'serba', 'repot', 'rasi', 'ngelunjak']",2
2025-05-03 15:44:54,klau usul korupsi penjara hukum klau penjara penjara hidup mewah,"['klau', 'usul', 'korupsi', 'penjara', 'hukum', 'klau', 'penjara', 'penjara', 'hidup', 'mewah']",1
2025-05-03 15:34:33,nyinyir kritik kal selesai,"['nyinyir', 'kritik', 'kal', 'selesai']",1
